champion1,champion2,role1,role2,winrate
39,238,TOP,mid,0.43991416309012876
39,517,TOP,mid,0.4381679389312977
82,7,TOP,mid,0.4367816091954023
122,236,TOP,mid,0.43646408839779005
150,61,TOP,mid,0.4364406779661017
164,105,TOP,mid,0.436241610738255
41,112,TOP,mid,0.4358974358974359
126,142,TOP,mid,0.43448275862068964
8,55,TOP,mid,0.432258064516129
150,112,TOP,mid,0.43197278911564624
86,236,TOP,mid,0.4306569343065693
41,142,TOP,mid,0.4306569343065693
68,157,TOP,mid,0.4303030303030303
64,134,TOP,mid,0.43023255813953487
39,112,TOP,mid,0.42971887550200805
126,101,TOP,mid,0.42857142857142855
10,236,TOP,mid,0.42857142857142855
39,157,TOP,mid,0.4264705882352941
164,91,TOP,mid,0.4253731343283582
86,4,TOP,mid,0.4226190476190476
84,39,TOP,mid,0.41935483870967744
64,236,TOP,mid,0.41836734693877553
23,84,TOP,mid,0.417910447761194
126,246,TOP,mid,0.4166666666666667
39,7,TOP,mid,0.4166666666666667
150,7,TOP,mid,0.41509433962264153
92,236,TOP,mid,0.41216216216216217
58,90,TOP,mid,0.4114583333333333
39,84,TOP,mid,0.41131105398457585
126,103,TOP,mid,0.40875912408759124
8,517,TOP,mid,0.40804597701149425
164,245,TOP,mid,0.4052631578947368
23,777,TOP,mid,0.39823008849557523
58,236,TOP,mid,0.3931034482758621
24,236,TOP,mid,0.3873239436619718
41,7,TOP,mid,0.3793103448275862
58,142,TOP,mid,0.37349397590361444
126,112,TOP,mid,0.367816091954023
41,61,TOP,mid,0.35074626865671643
27,350,TOP,support,0.6184971098265896
86,26,TOP,support,0.6063829787234043
887,26,TOP,support,0.6049382716049383
6,53,TOP,support,0.6016260162601627
516,235,TOP,support,0.5957446808510638
24,16,TOP,support,0.5911949685534591
54,555,TOP,support,0.5880149812734082
887,143,TOP,support,0.5857988165680473
62,235,TOP,support,0.5807050092764379
10,26,TOP,support,0.5798816568047337
92,235,TOP,support,0.5756676557863502
266,101,TOP,support,0.574468085106383
114,143,TOP,support,0.5738636363636364
516,53,TOP,support,0.5734597156398105
516,432,TOP,support,0.5714285714285714
92,16,TOP,support,0.5708333333333333
150,63,TOP,support,0.5707070707070707
62,26,TOP,support,0.5705882352941176
75,143,TOP,support,0.5696969696969697
98,235,TOP,support,0.569620253164557
14,235,TOP,support,0.568445475638051
10,235,TOP,support,0.5683060109289617
24,143,TOP,support,0.5668449197860963
887,89,TOP,support,0.5662431941923775
875,16,TOP,support,0.5658914728682171
240,89,TOP,support,0.5655737704918032
85,235,TOP,support,0.5647058823529412
6,267,TOP,support,0.5645645645645646
31,89,TOP,support,0.5644171779141104
6,143,TOP,support,0.5627376425855514
92,111,TOP,support,0.5627306273062731
777,235,TOP,support,0.5613207547169812
78,89,TOP,support,0.5608465608465608
14,143,TOP,support,0.559748427672956
266,26,TOP,support,0.5595238095238095
887,432,TOP,support,0.5585585585585585
92,267,TOP,support,0.5578406169665809
516,12,TOP,support,0.5575221238938053
54,43,TOP,support,0.5566037735849056
10,53,TOP,support,0.5560975609756098
164,432,TOP,support,0.5542635658914729
17,117,TOP,support,0.5536912751677853
114,89,TOP,support,0.5535714285714286
516,555,TOP,support,0.5531914893617021
875,57,TOP,support,0.553072625698324
240,12,TOP,support,0.5529411764705883
266,267,TOP,support,0.5527426160337553
875,161,TOP,support,0.5523255813953488
86,267,TOP,support,0.5518394648829431
114,432,TOP,support,0.5511363636363636
240,235,TOP,support,0.5507692307692308
114,16,TOP,support,0.5502958579881657
75,12,TOP,support,0.549800796812749
92,26,TOP,support,0.5497382198952879
62,16,TOP,support,0.5497076023391813
516,89,TOP,support,0.5490196078431373
122,40,TOP,support,0.5489614243323442
85,412,TOP,support,0.548936170212766
64,40,TOP,support,0.5481283422459893
82,12,TOP,support,0.5480572597137015
62,12,TOP,support,0.5477707006369427
106,267,TOP,support,0.5476190476190477
122,63,TOP,support,0.5473684210526316
122,16,TOP,support,0.5469387755102041
516,40,TOP,support,0.546448087431694
54,143,TOP,support,0.546448087431694
6,101,TOP,support,0.5463917525773195
516,101,TOP,support,0.5459459459459459
84,89,TOP,support,0.5457142857142857
8,89,TOP,support,0.5451127819548872
24,99,TOP,support,0.545045045045045
24,111,TOP,support,0.545
82,143,TOP,support,0.5447761194029851
887,267,TOP,support,0.5444839857651246
6,412,TOP,support,0.5443708609271524
10,117,TOP,support,0.543978349120433
82,111,TOP,support,0.543918918918919
875,37,TOP,support,0.5434782608695652
64,235,TOP,support,0.5429262394195888
86,53,TOP,support,0.5425101214574899
92,143,TOP,support,0.5419847328244275
54,350,TOP,support,0.5418994413407822
875,432,TOP,support,0.5417721518987342
164,111,TOP,support,0.540650406504065
27,89,TOP,support,0.5401069518716578
17,89,TOP,support,0.54
10,12,TOP,support,0.5397350993377483
98,117,TOP,support,0.539543057996485
133,117,TOP,support,0.5393258426966292
78,235,TOP,support,0.5392156862745098
86,412,TOP,support,0.5389221556886228
164,16,TOP,support,0.5384615384615384
31,555,TOP,support,0.5384615384615384
6,99,TOP,support,0.5384615384615384
150,12,TOP,support,0.5378590078328982
266,89,TOP,support,0.537828947368421
64,201,TOP,support,0.5376344086021505
234,117,TOP,support,0.5375
10,40,TOP,support,0.5374449339207048
82,235,TOP,support,0.5373781148429035
82,26,TOP,support,0.537117903930131
98,50,TOP,support,0.5370370370370371
887,53,TOP,support,0.5366795366795367
62,43,TOP,support,0.536144578313253
6,89,TOP,support,0.5359116022099447
150,117,TOP,support,0.535796766743649
86,117,TOP,support,0.5356662180349933
6,26,TOP,support,0.5353982300884956
31,40,TOP,support,0.5352941176470588
887,117,TOP,support,0.5350553505535055
31,12,TOP,support,0.5344827586206896
8,117,TOP,support,0.534375
266,432,TOP,support,0.5342465753424658
6,63,TOP,support,0.5341880341880342
122,89,TOP,support,0.5341426403641881
114,111,TOP,support,0.5338809034907598
17,235,TOP,support,0.5338345864661654
31,267,TOP,support,0.5333333333333333
517,40,TOP,support,0.5329949238578681
10,555,TOP,support,0.5328467153284672
875,50,TOP,support,0.5324675324675324
92,350,TOP,support,0.5323624595469255
92,99,TOP,support,0.532051282051282
24,267,TOP,support,0.5316455696202531
62,53,TOP,support,0.53125
10,201,TOP,support,0.53125
516,117,TOP,support,0.5311942959001783
62,555,TOP,support,0.5310077519379846
516,25,TOP,support,0.5309278350515464
98,267,TOP,support,0.5300546448087432
122,26,TOP,support,0.5296610169491526
64,412,TOP,support,0.5295887662988967
64,143,TOP,support,0.5291970802919708
58,99,TOP,support,0.5286885245901639
92,432,TOP,support,0.5285171102661597
24,432,TOP,support,0.5283018867924528
64,16,TOP,support,0.5279187817258884
777,89,TOP,support,0.5277777777777778
82,16,TOP,support,0.5275862068965518
14,89,TOP,support,0.5271739130434783
24,53,TOP,support,0.5270935960591133
64,497,TOP,support,0.5265700483091788
164,40,TOP,support,0.5263157894736842
122,350,TOP,support,0.5261261261261261
106,235,TOP,support,0.5260770975056689
164,26,TOP,support,0.5260416666666666
54,117,TOP,support,0.5258358662613982
86,235,TOP,support,0.5258215962441315
14,555,TOP,support,0.5256410256410257
92,12,TOP,support,0.5255102040816326
266,555,TOP,support,0.5253731343283582
150,99,TOP,support,0.5253623188405797
92,25,TOP,support,0.5253623188405797
54,497,TOP,support,0.5253164556962026
31,432,TOP,support,0.525
6,16,TOP,support,0.5248868778280543
887,235,TOP,support,0.5248344370860927
157,111,TOP,support,0.5246913580246914
14,12,TOP,support,0.5246636771300448
6,432,TOP,support,0.5244444444444445
64,350,TOP,support,0.5244122965641953
54,89,TOP,support,0.5243362831858407
875,40,TOP,support,0.5240847784200385
114,99,TOP,support,0.5233644859813084
875,25,TOP,support,0.5233050847457628
86,350,TOP,support,0.5231481481481481
875,117,TOP,support,0.5230969420949902
54,16,TOP,support,0.5229885057471264
54,412,TOP,support,0.5225352112676056
98,89,TOP,support,0.5223463687150838
114,25,TOP,support,0.5219512195121951
98,497,TOP,support,0.5217391304347826
6,117,TOP,support,0.5216881594372802
126,89,TOP,support,0.5216284987277354
8,412,TOP,support,0.5214723926380368
8,12,TOP,support,0.5214723926380368
122,432,TOP,support,0.5212355212355212
23,267,TOP,support,0.5212121212121212
122,235,TOP,support,0.5211864406779662
98,412,TOP,support,0.5211538461538462
98,143,TOP,support,0.5211267605633803
64,63,TOP,support,0.5209302325581395
516,267,TOP,support,0.5208333333333334
98,432,TOP,support,0.5205479452054794
6,12,TOP,support,0.5205047318611987
150,267,TOP,support,0.5202492211838006
58,432,TOP,support,0.5201793721973094
150,147,TOP,support,0.52
24,25,TOP,support,0.5194174757281553
164,43,TOP,support,0.5192307692307693
75,53,TOP,support,0.5189873417721519
92,147,TOP,support,0.5188284518828452
98,147,TOP,support,0.5185185185185185
75,117,TOP,support,0.5185185185185185
14,99,TOP,support,0.5185185185185185
6,25,TOP,support,0.5185185185185185
98,350,TOP,support,0.5184534270650264
54,111,TOP,support,0.5178997613365155
6,497,TOP,support,0.5178571428571429
14,43,TOP,support,0.5177304964539007
875,99,TOP,support,0.5175600739371534
10,111,TOP,support,0.5173210161662818
82,412,TOP,support,0.5171455050973123
82,267,TOP,support,0.5171428571428571
10,432,TOP,support,0.5170454545454546
266,12,TOP,support,0.5169902912621359
75,267,TOP,support,0.5167464114832536
86,111,TOP,support,0.516629711751663
106,89,TOP,support,0.5165165165165165
98,12,TOP,support,0.5164113785557987
64,89,TOP,support,0.5164051355206848
39,235,TOP,support,0.5163636363636364
516,111,TOP,support,0.5161290322580645
516,99,TOP,support,0.5161290322580645
23,412,TOP,support,0.5161290322580645
10,89,TOP,support,0.5156576200417536
420,117,TOP,support,0.5155555555555555
114,117,TOP,support,0.515015015015015
122,111,TOP,support,0.5149253731343284
6,350,TOP,support,0.5148305084745762
164,89,TOP,support,0.5148148148148148
420,235,TOP,support,0.5145631067961165
92,412,TOP,support,0.5144927536231884
92,497,TOP,support,0.5144230769230769
98,111,TOP,support,0.5143824027072758
875,89,TOP,support,0.5140271493212669
122,99,TOP,support,0.5137614678899083
875,111,TOP,support,0.5137420718816068
150,412,TOP,support,0.5134831460674157
84,117,TOP,support,0.5134474327628362
86,143,TOP,support,0.5133928571428571
39,117,TOP,support,0.5133614627285513
98,25,TOP,support,0.5131578947368421
27,117,TOP,support,0.5129310344827587
6,40,TOP,support,0.5123456790123457
54,235,TOP,support,0.5122749590834698
82,117,TOP,support,0.5115062761506276
106,12,TOP,support,0.5114155251141552
875,143,TOP,support,0.5113122171945701
64,267,TOP,support,0.5107692307692308
83,412,TOP,support,0.510752688172043
62,40,TOP,support,0.5106382978723404
82,89,TOP,support,0.5105189340813464
92,117,TOP,support,0.5104972375690607
122,412,TOP,support,0.5104740904079382
54,267,TOP,support,0.5102880658436214
164,143,TOP,support,0.5102040816326531
875,63,TOP,support,0.51010101010101
887,25,TOP,support,0.5098039215686274
114,412,TOP,support,0.5097493036211699
164,267,TOP,support,0.5095057034220533
126,12,TOP,support,0.5093632958801498
92,555,TOP,support,0.5093333333333333
887,111,TOP,support,0.50920245398773
98,63,TOP,support,0.5087719298245614
84,555,TOP,support,0.5087719298245614
887,40,TOP,support,0.5087108013937283
31,235,TOP,support,0.508557457212714
516,412,TOP,support,0.5085324232081911
150,40,TOP,support,0.5084745762711864
54,101,TOP,support,0.5084745762711864
875,26,TOP,support,0.5084337349397591
62,111,TOP,support,0.5083798882681564
58,267,TOP,support,0.5079365079365079
98,101,TOP,support,0.5078125
114,350,TOP,support,0.5077319587628866
85,117,TOP,support,0.5076142131979695
27,235,TOP,support,0.5076142131979695
24,235,TOP,support,0.507380073800738
64,432,TOP,support,0.5072463768115942
84,350,TOP,support,0.5069124423963134
78,117,TOP,support,0.5069124423963134
24,555,TOP,support,0.5069124423963134
58,89,TOP,support,0.5066413662239089
887,12,TOP,support,0.5065274151436031
150,101,TOP,support,0.5062240663900415
150,89,TOP,support,0.5061728395061729
122,267,TOP,support,0.5058823529411764
126,40,TOP,support,0.5057471264367817
86,40,TOP,support,0.5056179775280899
62,143,TOP,support,0.5055555555555555
6,43,TOP,support,0.5053475935828877
98,16,TOP,support,0.505338078291815
517,350,TOP,support,0.5051546391752577
14,40,TOP,support,0.5051020408163265
31,117,TOP,support,0.5050301810865191
240,412,TOP,support,0.5050251256281407
106,555,TOP,support,0.504950495049505
64,147,TOP,support,0.504950495049505
8,350,TOP,support,0.5045454545454545
64,26,TOP,support,0.5043103448275862
6,555,TOP,support,0.5041322314049587
92,89,TOP,support,0.5041186161449753
41,12,TOP,support,0.50390625
14,412,TOP,support,0.5038167938931297
62,89,TOP,support,0.5035294117647059
14,350,TOP,support,0.503448275862069
6,235,TOP,support,0.503125
777,111,TOP,support,0.5031055900621118
266,63,TOP,support,0.5030674846625767
24,412,TOP,support,0.5030211480362538
164,12,TOP,support,0.5028571428571429
122,497,TOP,support,0.5027932960893855
106,53,TOP,support,0.5027624309392266
106,117,TOP,support,0.5026269702276708
875,235,TOP,support,0.5026217228464419
875,101,TOP,support,0.5023584905660378
17,111,TOP,support,0.5023474178403756
54,99,TOP,support,0.5022421524663677
58,40,TOP,support,0.50187265917603
266,235,TOP,support,0.5015479876160991
86,43,TOP,support,0.5014164305949008
58,117,TOP,support,0.5013850415512465
122,12,TOP,support,0.5012531328320802
75,235,TOP,support,0.5011990407673861
777,117,TOP,support,0.5
516,350,TOP,support,0.5
114,267,TOP,support,0.5
84,111,TOP,support,0.5
75,40,TOP,support,0.5
67,412,TOP,support,0.5
58,26,TOP,support,0.5
39,25,TOP,support,0.5
24,350,TOP,support,0.5
23,235,TOP,support,0.5
14,53,TOP,support,0.5
41,412,TOP,support,0.4991243432574431
114,235,TOP,support,0.4990476190476191
82,555,TOP,support,0.4989106753812636
17,412,TOP,support,0.49852507374631266
62,412,TOP,support,0.49847560975609756
164,555,TOP,support,0.49830508474576274
122,25,TOP,support,0.49818181818181817
31,43,TOP,support,0.49794238683127573
58,101,TOP,support,0.4978723404255319
150,350,TOP,support,0.49776785714285715
86,16,TOP,support,0.4975124378109453
92,63,TOP,support,0.49746192893401014
23,43,TOP,support,0.4972972972972973
75,350,TOP,support,0.4972375690607735
266,53,TOP,support,0.49712643678160917
10,412,TOP,support,0.4969040247678019
75,111,TOP,support,0.4966887417218543
875,12,TOP,support,0.4966532797858099
106,350,TOP,support,0.4966442953020134
98,555,TOP,support,0.49640287769784175
777,412,TOP,support,0.4959677419354839
266,40,TOP,support,0.4959677419354839
150,432,TOP,support,0.4959677419354839
64,117,TOP,support,0.4957627118644068
62,25,TOP,support,0.4947916666666667
875,350,TOP,support,0.4947613504074505
240,350,TOP,support,0.4946808510638298
82,40,TOP,support,0.4946524064171123
164,350,TOP,support,0.4946236559139785
150,143,TOP,support,0.4942528735632184
98,26,TOP,support,0.4942084942084942
887,412,TOP,support,0.4941935483870968
62,147,TOP,support,0.49411764705882355
82,99,TOP,support,0.49393939393939396
86,101,TOP,support,0.49387755102040815
887,16,TOP,support,0.49382716049382713
64,12,TOP,support,0.49369747899159666
62,101,TOP,support,0.4936708860759494
64,111,TOP,support,0.49356913183279744
27,412,TOP,support,0.4935064935064935
10,350,TOP,support,0.4934725848563969
92,101,TOP,support,0.49344978165938863
164,117,TOP,support,0.49299719887955185
86,25,TOP,support,0.4928909952606635
62,117,TOP,support,0.4927536231884058
62,350,TOP,support,0.49266862170087977
82,101,TOP,support,0.49264705882352944
8,235,TOP,support,0.4925373134328358
82,350,TOP,support,0.49230769230769234
58,53,TOP,support,0.49193548387096775
122,143,TOP,support,0.49173553719008267
122,117,TOP,support,0.4916864608076009
82,432,TOP,support,0.49140893470790376
875,412,TOP,support,0.4913907284768212
64,43,TOP,support,0.49130434782608695
122,101,TOP,support,0.4911504424778761
875,53,TOP,support,0.49101796407185627
23,40,TOP,support,0.49079754601226994
23,12,TOP,support,0.49074074074074076
106,25,TOP,support,0.49056603773584906
6,147,TOP,support,0.49056603773584906
517,89,TOP,support,0.49036402569593146
64,53,TOP,support,0.49032258064516127
86,89,TOP,support,0.49015317286652077
82,43,TOP,support,0.4897959183673469
64,555,TOP,support,0.4894894894894895
82,147,TOP,support,0.4890829694323144
14,117,TOP,support,0.4890016920473773
150,53,TOP,support,0.48863636363636365
875,497,TOP,support,0.48859934853420195
266,99,TOP,support,0.48846153846153845
266,497,TOP,support,0.48823529411764705
24,101,TOP,support,0.4879518072289157
133,412,TOP,support,0.4878048780487805
39,89,TOP,support,0.4878048780487805
106,111,TOP,support,0.4875
114,40,TOP,support,0.4872881355932203
31,412,TOP,support,0.48717948717948717
58,412,TOP,support,0.487012987012987
266,117,TOP,support,0.48677248677248675
23,350,TOP,support,0.48659003831417624
23,117,TOP,support,0.48655256723716384
54,12,TOP,support,0.4864864864864865
24,89,TOP,support,0.4863013698630137
6,111,TOP,support,0.4857142857142857
92,53,TOP,support,0.4856115107913669
114,26,TOP,support,0.48502994011976047
122,555,TOP,support,0.4849315068493151
98,53,TOP,support,0.4845679012345679
31,111,TOP,support,0.4840989399293286
41,99,TOP,support,0.483695652173913
58,350,TOP,support,0.48320413436692505
31,350,TOP,support,0.48314606741573035
84,235,TOP,support,0.48295454545454547
114,12,TOP,support,0.4828571428571429
86,147,TOP,support,0.4827586206896552
517,432,TOP,support,0.48255813953488375
887,350,TOP,support,0.48243559718969553
266,147,TOP,support,0.4823529411764706
150,43,TOP,support,0.481981981981982
517,43,TOP,support,0.4819277108433735
24,117,TOP,support,0.48180494905385735
122,43,TOP,support,0.4817351598173516
887,147,TOP,support,0.4817073170731707
98,99,TOP,support,0.48169014084507045
126,235,TOP,support,0.48166259168704156
41,89,TOP,support,0.48157894736842105
23,89,TOP,support,0.4812286689419795
98,201,TOP,support,0.4810126582278481
517,412,TOP,support,0.4809052333804809
106,412,TOP,support,0.4805194805194805
266,143,TOP,support,0.48034934497816595
106,43,TOP,support,0.4801762114537445
82,25,TOP,support,0.48013245033112584
39,432,TOP,support,0.48
517,235,TOP,support,0.4796747967479675
14,25,TOP,support,0.47953216374269003
24,40,TOP,support,0.4793388429752066
266,43,TOP,support,0.4792176039119804
266,111,TOP,support,0.47900763358778625
887,555,TOP,support,0.4788273615635179
516,43,TOP,support,0.4785714285714286
62,432,TOP,support,0.478494623655914
114,63,TOP,support,0.4782608695652174
517,53,TOP,support,0.4780701754385965
75,89,TOP,support,0.4778761061946903
75,412,TOP,support,0.47735849056603774
122,147,TOP,support,0.4772727272727273
114,53,TOP,support,0.4772727272727273
266,350,TOP,support,0.4771689497716895
266,412,TOP,support,0.477116704805492
54,53,TOP,support,0.47692307692307695
64,99,TOP,support,0.47648902821316613
75,555,TOP,support,0.47596153846153844
114,555,TOP,support,0.4756554307116105
58,111,TOP,support,0.47558386411889597
875,267,TOP,support,0.47543859649122805
39,143,TOP,support,0.4752475247524752
10,267,TOP,support,0.47520661157024796
164,235,TOP,support,0.475177304964539
68,235,TOP,support,0.475
75,25,TOP,support,0.4748603351955307
106,101,TOP,support,0.47468354430379744
68,412,TOP,support,0.4742857142857143
82,201,TOP,support,0.47398843930635837
82,53,TOP,support,0.4738562091503268
875,555,TOP,support,0.4737704918032787
266,25,TOP,support,0.47368421052631576
41,235,TOP,support,0.47288503253796094
150,111,TOP,support,0.4725274725274725
126,43,TOP,support,0.4723618090452261
10,25,TOP,support,0.4716981132075472
58,147,TOP,support,0.4715909090909091
126,117,TOP,support,0.4713114754098361
106,40,TOP,support,0.47093023255813954
164,497,TOP,support,0.47058823529411764
39,111,TOP,support,0.47058823529411764
164,147,TOP,support,0.47
164,412,TOP,support,0.4693366708385482
39,412,TOP,support,0.46915351506456243
84,53,TOP,support,0.46875
150,555,TOP,support,0.4685714285714286
92,40,TOP,support,0.46814404432132967
150,235,TOP,support,0.46747352496217853
41,117,TOP,support,0.4671968190854871
164,25,TOP,support,0.467005076142132
14,267,TOP,support,0.467005076142132
887,99,TOP,support,0.4666666666666667
86,432,TOP,support,0.46601941747572817
10,43,TOP,support,0.465625
887,101,TOP,support,0.46551724137931033
54,25,TOP,support,0.46543778801843316
875,43,TOP,support,0.46511627906976744
240,111,TOP,support,0.46511627906976744
62,267,TOP,support,0.46511627906976744
58,235,TOP,support,0.46504065040650405
86,63,TOP,support,0.465
517,555,TOP,support,0.46494464944649444
86,12,TOP,support,0.46488294314381273
64,25,TOP,support,0.4647887323943662
517,12,TOP,support,0.46449704142011833
150,25,TOP,support,0.4641509433962264
82,497,TOP,support,0.46411483253588515
114,43,TOP,support,0.46366782006920415
240,117,TOP,support,0.4630681818181818
58,16,TOP,support,0.46285714285714286
41,53,TOP,support,0.46285714285714286
157,412,TOP,support,0.4626865671641791
84,12,TOP,support,0.46261682242990654
875,526,TOP,support,0.46226415094339623
517,117,TOP,support,0.46226415094339623
75,99,TOP,support,0.46190476190476193
75,43,TOP,support,0.46153846153846156
41,555,TOP,support,0.46153846153846156
875,147,TOP,support,0.4613466334164589
114,101,TOP,support,0.46116504854368934
98,40,TOP,support,0.4595300261096606
39,26,TOP,support,0.4588235294117647
64,101,TOP,support,0.45867768595041325
14,111,TOP,support,0.4583333333333333
92,43,TOP,support,0.45792079207920794
126,412,TOP,support,0.4571917808219178
24,12,TOP,support,0.45686900958466453
420,412,TOP,support,0.4567307692307692
54,40,TOP,support,0.45652173913043476
10,147,TOP,support,0.45569620253164556
98,43,TOP,support,0.4556701030927835
